# source lat long PCM_LABELS
"4570981" -45.188 1.522 0
"4570999" -44.253 2.007 0
"4571016" -43.317 2.495 0
"4571035" -42.587 3.955 0
"4571069" -42.000 6.080 0
"4571120" -41.000 9.652 0
"50699716" -44.929 7.484 1
"50699724" -44.416 8.699 0
"50699733" -43.907 9.890 0
"50741246" -44.661 7.084 1
"50741269" -46.013 5.856 1
"50789730" -47.666 4.252 1
"51126769" -42.339 8.993 0
"51126791" -42.344 8.993 0
"51126838" -44.660 7.097 0
"51126855" -46.000 5.881 1
"51126890" -47.656 4.270 1
"51126897" -47.657 4.268 1
"51126903" -47.641 4.274 1
"39998068" -41.125 9.962 0
"39998077" -46.220 5.683 1
"39998083" -47.660 4.255 1
"50902791" -41.165 9.927 0
"50902808" -42.980 8.506 0
"50902822" -44.658 7.092 0
"50902836" -46.215 5.675 1
"50902846" -47.671 4.254 1
"ICES_LMEL_61696064" -42.990 0.010 0
"ICES_LMEL_61696065" -41.183 4.258 0
"ICES_LMEL_62171582" -46.437 8.249 1
"ICES_LMEL_62171583" -45.132 7.661 1
"ICES_LMEL_62171585" -43.278 8.413 0
"ICES_LMEL_62171586" -42.497 8.893 4
"06ANTXVIII_3_a12_2000_0044_ct1" -47.999 0.007 1
"06ANTXVIII_3_a12_2000_0045_ct1" -47.489 1.279 1
"06ANTXVIII_3_a12_2000_0046_ct1" -46.980 2.540 1
"06ANTXVIII_3_a12_2000_0047_ct1" -46.463 3.793 1
"06ANTXVIII_3_a12_2000_0048_ct1" -45.954 5.038 1
"06ANTXVIII_3_a12_2000_0049_ct1" -45.438 6.271 1
"06ANTXVIII_3_a12_2000_0050_ct1" -44.929 7.484 1
"06ANTXVIII_3_a12_2000_0051_ct1" -44.416 8.699 0
"06ANTXVIII_3_a12_2000_0052_ct1" -43.907 9.890 0
"06ANTXVI_2_a12_1999_0025_ct1" -47.056 0.500 1
"06ANTXVI_2_a12_1999_0026_ct1" -46.157 1.009 1
"06ANTXX_2_a12_2002_0042_ct1" -44.661 7.084 1
"06ANTXX_2_a12_2002_0041_ct1" -46.013 5.856 1
"06ANTXX_2_a12_2002_0040_ct1" -47.028 4.875 1
"06AQ20050122_a12_2005_0043_ct1" -47.666 4.252 1
"06AQ20080210_a12_2008b_0061_ct1" -42.339 8.993 0
"06AQ20080210_a12_2008b_0060_ct1" -42.346 8.993 0
"06AQ20080210_a12_2008b_0058_ct1" -46.000 5.881 1
"06AQ20080210_a12_2008b_0056_ct1" -47.656 4.270 1
"06AQ20080210_a12_2008b_0055_ct1" -47.672 4.289 1
"06AQ20080210_a12_2008b_0057_ct1" -47.641 4.274 1
"06AQ20101128_a12_2010_0044_ct1" -41.125 9.962 0
"06AQ20101128_a12_2010_0043_ct1" -42.982 8.501 0
"06AQ20101128_a12_2010_0042_ct1" -44.669 7.092 0
"06AQ20101128_a12_2010_0041_ct1" -46.220 5.683 1
"06AQ20101128_a12_2010_0040_ct1" -47.660 4.255 1
"06AQ20141202_a12_2014_0032_ct1" -41.165 9.927 0
"06AQ20141202_a12_2014_0031_ct1" -42.980 8.506 0
"06AQ20141202_a12_2014_0030_ct1" -44.658 7.092 0
"06AQ20141202_a12_2014_0029_ct1" -46.215 5.675 1
"06AQ20141202_a12_2014_0028_ct1" -47.671 4.254 1
"06AQANTX_4_a12_1992_0054_ct1" -41.050 9.400 0
"06AQANTX_4_a12_1992_0053_ct1" -41.300 8.550 0
"06AQANTX_4_a12_1992_0052_ct1" -41.517 7.733 0
"06AQANTX_4_a12_1992_0051_ct1" -41.767 6.900 0
"06AQANTX_4_a12_1992_0050_ct1" -42.000 6.050 0
"06AQANTX_4_a12_1992_0049_ct1" -42.233 5.200 0
"06AQANTX_4_a12_1992_0048_ct1" -42.450 4.367 0
"06AQANTX_4_a12_1992_0047_ct1" -42.683 3.533 0
"06AQANTX_4_a12_1992_0046_ct1" -42.933 2.667 0
"06AQANTX_4_a12_1992_0045_ct1" -43.600 2.133 0
