# source lat long PCM_LABELS
"5901851_130.aoml_DEANROEMMICH" -55.092 296.790 2.0
"5901852_139.aoml_DEANROEMMICH" -58.561 291.181 2.0
"5901852_140.aoml_DEANROEMMICH" -57.900 293.716 2.0
"5901852_141.aoml_DEANROEMMICH" -56.487 295.644 2.0
"5901852_142.aoml_DEANROEMMICH" -55.260 298.777 2.0
"5901854_185.aoml_DEANROEMMICH" -57.594 291.658 2.0
"5901854_186.aoml_DEANROEMMICH" -57.582 292.114 2.0
"5901854_187.aoml_DEANROEMMICH" -57.259 292.815 2.0
"5901854_188.aoml_DEANROEMMICH" -56.758 293.292 2.0
"5901854_189.aoml_DEANROEMMICH" -55.833 294.053 2.0
"5901854_190.aoml_DEANROEMMICH" -54.811 296.924 2.0
"5901855_159.aoml_DEANROEMMICH" -59.230 291.492 2.0
"5901855_160.aoml_DEANROEMMICH" -58.289 293.521 2.0
"5901855_161.aoml_DEANROEMMICH" -58.759 295.474 1.0
"5901855_162.aoml_DEANROEMMICH" -58.392 298.948 1.0
"5901855_163.aoml_DEANROEMMICH" -57.116 299.927 1.0
"5901868_130.aoml_DEANROEMMICH" -58.251 291.130 2.0
"5901868_131.aoml_DEANROEMMICH" -58.072 294.254 2.0
"5901868_132.aoml_DEANROEMMICH" -56.603 294.694 2.0
"5901868_133.aoml_DEANROEMMICH" -55.629 295.791 2.0
"5901868_134.aoml_DEANROEMMICH" -55.314 299.425 2.0
"5901868_135.aoml_DEANROEMMICH" -57.310 299.469 2.0
"5902110_097.aoml_StephenRiser" -59.787 298.585 1.0
"5902110_098.aoml_StephenRiser" -59.475 299.061 1.0
"5902110_099.aoml_StephenRiser" -58.640 299.510 1.0
"5902111_104.aoml_StephenRiser" -59.887 294.393 1.0
"5902111_105.aoml_StephenRiser" -59.478 293.049 1.0
"5902111_106.aoml_StephenRiser" -58.666 292.349 1.0
"5902111_107.aoml_StephenRiser" -58.408 293.846 1.0
"5902111_108.aoml_StephenRiser" -58.364 293.437 1.0
"5902111_109.aoml_StephenRiser" -57.700 293.071 1.0
"5902111_110.aoml_StephenRiser" -58.439 295.915 1.0
"5902111_111.aoml_StephenRiser" -57.084 298.293 2.0
"5902111_112.aoml_StephenRiser" -57.265 295.879 2.0
"5902111_113.aoml_StephenRiser" -57.175 298.903 2.0
"5902111_114.aoml_StephenRiser" -56.317 298.746 2.0
"5902111_115.aoml_StephenRiser" -55.671 297.497 2.0
"5902111_116.aoml_StephenRiser" -55.098 298.366 2.0
"5902112_057.aoml_STEPHENRISER,KENNETHJOHNSON" -58.713 290.974 2.0
"5902223_159.aoml_DEANROEMMICH" -55.660 294.053 2.0
